...1,...2,ENV_RNC_SUPERVISADO,ENV_FECHA_ENVIO,OPERACION,FECHA_TRANSACCION,DATE_LIQUIDACION,DATE_LIQUIDACION_REAL,RNC_EMISOR,ISIN,SERIE,CODIGO_SIV,EMISION,VENCIMIENTO,MONEDA,MERCADO,NEGOCIACION,TIPO_OPERACION,SUB_OPERACION,TASA_INT_EMISION,UNIDAD_VALOR,VALOR_NOMINAL,CANT_VALOR_NOMINAL,PRECIO_LIMPIO,PRECIO_SUCIO,IMPORTE_BRUTO_LIQ,VALOR_TRANSADO,DEP_VENDEDOR,DEP_COMPRADOR,PARTE_OPERATION,ESTADO_OPERACION,EMISOR
66,66,130034788,1/5/2018,532632,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,5,100000,500000,98.59,102585.98,512929.92,512929.92,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
67,67,130034788,1/5/2018,532634,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,5,100000,500000,119.05,123043.11,615215.54,615215.54,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
68,68,130034788,1/5/2018,489248,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11.5,87,100000,8700000,114.74,120155.86,10453560.16,10453560.16,PRIMMA,PRIMMA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
69,69,130034788,1/5/2018,489252,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,2,100000,200000,92.75,98.15,204292.22,204292.22,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
70,70,130034788,1/5/2018,489256,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,34,100000,3400000,117.87,122.16,4176929.02,4176929.02,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
71,71,130034788,1/5/2018,489258,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,2,100000,200000,92.76,98.16,204317.24,204317.24,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
72,72,130034788,1/5/2018,489261,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,42,100000,4200000,134.54,140.93,6086612.05,6086612.05,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
73,73,130034788,1/5/2018,489272,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,11,100000,1100000,106.9,110.2,1219779.12,1219779.12,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
74,74,130034788,1/5/2018,489273,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,2,100000,200000,116.69,120.71,242793.19,242793.19,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
75,75,130034788,1/5/2018,489281,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,9,100000,900000,138.34,144.93,1340310.77,1340310.77,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
76,76,130034788,1/5/2018,489285,30-01-2018,1/5/2018,1/5/2018,401007551,DO1002235823,CI130718,SIVEMBC-065,13-07-2011,13-07-2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,15.5,433,10000,4330000,104.12,10649.15,4611083.3,4611083.3,IPSA,IPSA,PLAZO,LIQUIDADA PLAZO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
77,77,130034788,1/5/2018,489310,30-01-2018,1/5/2018,1/5/2018,401007322,USP3579EAG28,BSRD2027,SIVEMGC-071,20-03-2006,20-04-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,8.625,10,1000,10000,1175.61,1181.91,11819.09,11819.09,JMMB,JMMB,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
78,78,130034788,1/5/2018,489399,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,6,100000,600000,126.56,132.59,819529.29,819529.29,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
79,79,130034788,1/5/2018,489423,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005205914,MH22023,SIVEMGC242,7/4/2017,7/4/2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,10.5,30,100000,3000000,100.69,104.71,3161880.64,3161880.64,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
80,80,130034788,1/5/2018,489424,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,4,100000,400000,143.58,149.81,615228.16,615228.16,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
81,81,130034788,1/5/2018,489425,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,16.95,2,100000,200000,80.62,85.88,179756.45,179756.45,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
82,82,130034788,1/5/2018,489457,30-01-2018,1/5/2018,1/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 1 RF,11.375,18,100000,1800000,112.09,110.98,2062212.97,2062212.97,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
83,83,130034788,18-05-2018,542569,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241026,MH12019,SIVEMGC-085,5/4/2012,5/4/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15,361,100000,36100000,106.27,108033.32,39000029.71,39000029.71,VERTEX,VERTEX,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
84,84,130034788,18-05-2018,542570,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204214,MH12024,SIVEMGC185,10/5/2014,10/5/2024,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11.5,460,100000,46000000,114,114251.55,52555715.21,52555715.21,BPROMERI,ACIBAO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
85,85,130034788,18-05-2018,542571,18-05-2018,18-05-2018,18-05-2018,101768835,DO2014303518,BC1DPP35,SIVEM106,30-06-2017,30-06-2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6.25,187285,1,187285,101.25,1.02,191197.46,191197.46,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,"DOMINICAN POWER PARTNERS, LDC"
86,86,130034788,18-05-2018,542572,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205013,MH12026,SIVEMGC202,6/3/2015,6/3/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.375,52,100000,5200000,111.96,114032.32,5929680.82,5929680.82,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
87,87,130034788,9/1/2019,582732,9/7/2018,9/1/2019,9/1/2019,401007322,DO1005204719,MH22022,SIVEMGC200,4/3/2015,4/3/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,10.375,25,100000,2500000,116.99,120595.73,3014893.15,3014893.15,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
88,88,130034788,18-05-2018,542573,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205013,MH12026,SIVEMGC202,6/3/2015,6/3/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,10.375,54,100000,5400000,111.99,114068.16,6159680.82,6159680.82,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
89,89,130034788,18-05-2018,542574,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205716,MHUS2027,SIVEMGC235,5/9/2016,5/3/2027,USD,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,6,14,1000,14000,112.15,1133.67,15871.4,15871.4,PCMDOM,PCMDOM,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
90,90,130034788,18-05-2018,542607,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002243223,CI190419,SIVEMBC-092,19-04-2012,19-04-2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,15.5,64,10000,640000,108.75,10998,703872,703872,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
91,91,130034788,18-05-2018,542608,18-05-2018,18-05-2018,18-05-2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,11,437,10000,4370000,109.94,11435.04,4997113.57,4997113.57,INRES,INRES,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
92,92,130034788,18-05-2018,542609,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,9,100000,900000,106.33,111111.11,1000000,1000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
93,93,130034788,18-05-2018,542611,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,13,100000,1300000,102.91,107692.31,1400000,1400000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
94,94,130034788,18-05-2018,542613,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,19,100000,1900000,105.04,105263.16,2000000,2000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
95,95,130034788,18-05-2018,542616,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,2,100000,200000,132.68,136371.11,272742.21,272742.21,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
96,96,130034788,18-05-2018,542618,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,22,100000,2200000,109.94,113636.37,2500000.05,2500000.05,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
97,97,130034788,18-05-2018,526888,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,121.61,120.51,125294.86,125294.86,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
98,98,130034788,18-05-2018,526890,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,4,100000,400000,121.61,120.77,502231.51,502231.51,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
99,99,130034788,18-05-2018,526892,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,77,100000,7700000,98.87,98.22,8038071.24,8038071.24,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
100,100,130034788,18-05-2018,526894,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,28,100000,2800000,102.61,107.36,3012550.68,3012550.68,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
101,101,130034788,18-05-2018,526896,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,240,100000,24000000,99.14,98.59,25143630.14,25143630.14,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
102,102,130034788,18-05-2018,526898,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,45,100000,4500000,97.2,96.64,4626692.6,4626692.6,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
103,103,130034788,18-05-2018,526900,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,19,100000,1900000,100.24,99.46,2007068.49,2007068.49,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
104,104,130034788,18-05-2018,526904,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,1,100000,100000,146.61,145.8,150578.22,150578.22,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
105,105,130034788,18-05-2018,526906,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005204115,MH22019,SIVEMGC185,10/5/2014,10/5/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.4,13,100000,1300000,103.16,107.96,1406432.33,1406432.33,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
106,106,130034788,18-05-2018,526908,18-04-2018,18-05-2018,18-05-2018,401007322,DO1005234526,MH12018,SIVEMGC-061,8/6/2011,8/6/2018,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,14,19,100000,1900000,100.24,99.57,2009221.92,2009221.92,INRES,INRES,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
107,107,130034788,1/5/2018,532636,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,12,100000,1200000,99.56,103550.14,1242601.71,1242601.71,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
108,108,130034788,1/5/2018,532638,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,117.4,121396.6,242793.19,242793.19,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
109,109,130034788,9/1/2019,582733,9/7/2018,9/1/2019,9/1/2019,401007322,DO1005204719,MH22022,SIVEMGC200,4/3/2015,4/3/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,10.375,25,100000,2500000,116.39,120000,3000000,3000000,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
110,110,130034788,1/5/2018,532640,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,10,100000,1000000,99.1,103093.71,1030937.13,1030937.13,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
111,111,130034788,1/5/2018,532642,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,24,100000,2400000,97.36,101351.16,2432427.77,2432427.77,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
112,112,130034788,1/5/2018,532644,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,12,100000,1200000,107.67,111666.51,1339998.1,1339998.1,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
113,113,130034788,1/5/2018,532646,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,21,100000,2100000,103.97,107967.45,2267316.5,2267316.5,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
114,114,130034788,1/5/2018,532648,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,96.76,100750.91,201501.81,201501.81,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
115,115,130034788,1/5/2018,532650,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,10,100000,1000000,97.28,101269.63,1012696.28,1012696.28,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
116,116,130034788,1/5/2018,532652,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,20,100000,2000000,99.24,103234.98,2064699.59,2064699.59,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
117,117,130034788,1/5/2018,532654,1/5/2018,1/5/2018,1/5/2018,401007322,DO1005241125,MH12022,SIVEMGC-085,4/2/2012,4/2/2022,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,16.95,2,100000,200000,96.77,100759.23,201518.45,201518.45,INRES,INRES,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
118,118,130034788,1/5/2018,526392,17-04-2018,1/5/2018,1/5/2018,401007322,USP3579EAH01,BSRD2021,SIVEMGC-068,6/5/2010,6/5/2021,USD,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,7.5,409,1000,409000,109.78,1134.3,463928.44,463928.44,VERTEX,BANESCO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
119,119,130034788,1/5/2018,527459,18-04-2018,1/5/2018,1/5/2018,401007322,DO1005204412,MH12029,SIVEMGC186,6/7/2014,6/7/2029,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,11.375,441,100000,44100000,9.85,113601.17,50098114.14,50098114.14,UNICA,UNICA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
120,120,130034788,1/5/2018,527622,19-04-2018,1/5/2018,1/5/2018,401007322,DO1005244525,CDEEE23,SIVEMGC-101,31-07-2012,31-07-2023,USD,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,7,17,1000,17000,116.15,116.04,20020.38,20020.38,PRIMMA,PRIMMA,PLAZO,LIQUIDADA PLAZO,MINISTERIO DE HACIENDA
121,121,130034788,1/5/2018,527725,19-04-2018,1/5/2018,1/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,111,10000,1110000,95.71,9571.08,1062390.42,1062390.42,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
122,122,130034788,1/5/2018,528108,19-04-2018,1/5/2018,1/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,1583,10000,15830000,95.02,9502,15041671.24,15041671.24,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
123,123,130034788,1/5/2018,528111,19-04-2018,1/5/2018,1/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,1583,10000,15830000,94.76,9475.68,15000000,15000000,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
124,124,130034788,1/5/2018,529253,23-04-2018,1/5/2018,1/5/2018,401007551,DO1002218324,LE040119,SIVEMBC255,4/1/2018,4/1/2019,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,0,3,10000,30000,103.95,10394.7,31184.11,31184.11,CCI,CCI,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
125,125,130034788,1/5/2018,529589,23-04-2018,1/5/2018,1/5/2018,401007322,DO1005205617,MH12027,SIVEMGC224,5/8/2016,5/2/2027,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11.25,250,100000,25000000,117.09,119710.48,29927619.42,29927619.42,CCI,BANESCO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
126,126,130034788,1/5/2018,529685,23-04-2018,1/5/2018,1/5/2018,401007322,DO1005205310,MH32026,SIVEMGC224,6/5/2016,6/11/2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11,250,100000,25000000,114.39,119695.63,29923906.56,29923906.56,CCI,BANESCO,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
127,127,130034788,1/5/2018,530416,24-04-2018,1/5/2018,1/5/2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11,349,10000,3490000,114.61,11851.12,4136040.68,4136040.68,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
128,128,130034788,1/5/2018,530417,24-04-2018,1/5/2018,1/5/2018,401007551,DO1002216427,CI230623,SIVEMBC231,23-06-2016,23-06-2023,DOP,SECUNDARIO,EXTRABURSATIL,OTC,VENTA FOWARD RF,11,345,10000,3450000,114.94,11884.06,4100000,4100000,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,BANCO CENTRAL DE LA REPUBLICA DOMINICANA
129,129,130034788,18-05-2018,542620,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,8,100000,800000,108.81,112500,900000,900000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
130,130,130034788,18-05-2018,542622,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,60,100000,6000000,108.81,112500,6750000,6750000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
131,131,130034788,18-05-2018,542624,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005205112,MH22026,SIVEMGC224,14-01-2016,14-01-2026,DOP,SECUNDARIO,EXTRABURSATIL,OTC,OPERACION ESTRUCTURADA 3 RF,10.875,177,100000,17700000,109.3,112994.35,20000000,20000000,ALPHA,ALPHA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
132,132,130034788,18-05-2018,542628,18-05-2018,18-05-2018,18-05-2018,401007322,DO1005206011,MH12032,SIVEMGC243,5/3/2017,5/3/2032,DOP,SECUNDARIO,EXTRABURSATIL,OTC,CONTADO RF,12,297,100000,29700000,118.12,120550.65,35803543.68,35803543.68,TIVALSA,TIVALSA,CONTADO,LIQUIDADA CONTADO,MINISTERIO DE HACIENDA
